"CD14","CD123","CD38","CD3","CD19","CXCR3","CD11b","CD4","CD8","CD11c","CD16","CCR4_2","gdTCR","CD45RA","CX3CR1_1","CCR6","CD27","Vd2","CD127_1","CCR7","CD25","CXCR5","HLADR","CD56"
0,0,1.62877591531668,0.425134179912214,3.40830214265723,0,0.0388954460648086,0,0.0807701359917299,0,0,0,0,3.28533933777472,0,1.08030573250552,0.228981637252877,0,0,1.25138770898451,0.153214030646951,2.6485174327376,5.30118187737122,0.101567063348636
0,0,0.826145208959822,0.272484250796618,3.21433569571496,0,0,0,0.0143913649523403,0,0,0,0,2.69315813205226,0,0.465381657016144,0.147787628109343,0,0,2.70704014562186,0.159422699703129,2.09053654980628,4.39067498233633,0
0,0,1.09495471616367,0.248721799627698,3.10776639487259,0,0,0,0,0,0,0,0,2.6133240458816,0,0.199422925433538,0.13397533263844,0,0,2.37674518496438,0,0.192692693156034,4.41015721594733,0
0,0,2.5600873173317,0.354457410522292,0.561023586275413,0,0.955058260045955,0,0.329567829544821,2.71371673417341,3.95407944339877,0,0,0.824387024908025,0.195159323457021,0,0,0,0,0,0,0,0,1.14701908924268
0,0,3.14947245495723,0.389536535784733,0.977963174686248,0,0.802896721734881,0,0.308638855937217,0.584501087862995,3.84182940663272,0,0,1.58709796711182,0.214986866803477,0,0,0,0,0,0,0,0,1.19748376132456
0,0,0.837749863135091,0.524576732202349,0.140698202722401,0,1.05486085906892,0.0106631865946499,0.39169443372868,0.592995075423789,4.18569983078382,0,0,3.2023967922268,0.424338916043351,0,0,0,0,0,0,0.193898202178087,0,3.21318565464622
0,0,2.51968437117697,0.51068464358653,0.550735082184972,0,1.32037932184603,0.0126118758718835,3.1230458820118,0.279410419002869,2.48915340965026,0,0,2.3388268463538,0.395744024131444,0,0.123411810180173,0,0,0,0,0.132870953541992,0,3.0891112321053
0,0,1.97812921992624,0.469266030546733,0.32709110089703,0,1.70414424120551,0,2.87794500742346,0.126748874233471,0.463986899855302,0,0,2.2789398266462,0.277509718102801,0,0.130162350671626,0,0,0,0,0.0935523296032178,0,2.73614686288282
0,0,0.821067091009801,0.406917558700092,0.0764991832888103,0,1.01251932334876,0,3.04437001087972,0.029911271755518,2.03826255144115,0,0,2.05420331617169,0.205633292313626,0,0.06819207113519,0,0,0,0,0.0408570930450421,0,2.63987997775811
0,0,0.32041128117351,4.5504702496913,0.131061751776757,0.190212908618445,0.71893527976558,0.155559049313223,5.54840641991986,0.0401635964110903,0.188863201807393,0,0,2.91979290663541,0.132132287921101,0,0,0,0.138182889122465,0,0,0.12221061874356,0,3.78732499612415
0,0,0.282778254872336,4.20336377674249,0.0376412904511068,0.0176566920233704,0.377638934832171,0.0432939734288094,4.29740860485909,0,0.0549638169116708,0,0,2.23171684000875,0.14801243897334,0,0,0,0.0399152679939834,0,0,0.168223499902674,0,2.80002180705315
0,0,0.320322947657316,4.54265403223537,0.111506807004032,0.107184208673053,0.584908534028705,0.13329546378469,5.47764399267836,0,0.154806035425439,0,0,0.344276856125492,0.149470384103421,0,0,0,0.0556434525378242,0,0,0.158846482021856,0,3.38279007234801
0,0,0.314690205566649,4.56505222986171,0.118779887903255,0.0551354685043213,0.564298115439596,0.126833197700938,5.34216813054207,0,0.18149883816236,0,0,0.456113183997761,0.190073656821629,0,0,0,0,0,0,0.148656922052816,0,2.10683296803937
0,0,0.355829799046909,4.59239557492251,0.117336902392335,0.0396224319274469,0.459012269130292,0.119713316297423,5.26735930186569,0,0.170929924510835,0,0,1.4632573305716,0.207437504532475,0,0,0,0,0,0,0.074423769945096,0,0.232657736316149
0,0,0.373355518391166,4.42440569424915,0.117048769603306,0.020780958576156,0.312769250045623,0.110583863437786,5.19648317202185,0,0.0914634471887577,0,0,2.39312802428181,0.14849541530862,0,2.03656388294942,0,0.0709772181212697,0,0,0.0316700979649175,0,0.142241903209624
0,0,0.397029052026451,4.1217404885701,0.036771435332483,0,0.0723186569002135,0,3.75180234468488,0,0,0,0,2.55258580375382,0,0,2.83040726119783,0,0.11369654179455,0.0614105636605374,0,0,0,0
0,0,1.41267935268106,4.52957022484747,0.331563405077688,0.110616555469541,0.189089846709473,0.196301605188757,5.39040205547183,0,0.110188704350704,0,0,2.89539725344746,0,0,4.32274025251305,0,0.653616729500806,2.66417492154982,0,0,0.0133832154989072,0
0,0,0.482840718799235,4.47039012719656,0.150032251006707,0.0451439807528634,0.140754961554832,0.131825324945136,5.36855713868995,0,0.0956917808994667,0,0,1.57385038967792,0,0,4.32507954266874,0,1.38304659190081,3.45412514338715,0,0,0,0
0,0,0.505087629921455,4.45849031622545,0.139911028152172,0.12729218058004,0.162112934721942,0.135936524081252,5.45642246449375,0,0.0900404032549138,0,0,2.84587824023711,0,0,4.73301644563562,0,2.24221075329964,3.58313126901929,0,0,0,0
0,0,0.422158873649749,0.341426023890269,3.02835172829438,0,0.0213752814695836,0,0.0268973723710357,0,0,0,0,3.06591204126897,0,0.155783624162428,0.398089103894458,0,0,2.68868379577363,1.64385373217961,0.264859255335136,4.41172508973981,0
0,0,0.605625623052893,0.423576515854422,3.1896424711004,0,0.139667117408779,0,0.0582118855957377,0,0,0,0,3.17262571019956,0,0.28516871522245,0.678036624190764,0,0,1.03850723914594,1.9855648509504,0.349559032861364,4.79181889153501,0.0247627526914804
0,0,0.961614631837735,0.301803531237936,3.25776955570663,0,0,0,0.0166342119780676,0,0,0,0,2.62160260029283,0,0.350687078153387,0.190902001930732,0,0,2.30765998322349,0,0.5687860364664,5.62546016146325,0.128075287579806
0,0,0.577950585491611,0.201594617359788,2.97364782944823,0,0,0,0,0,0,0,0,1.85105925458175,0,0.175290770677894,0.0855490237969392,0,0,2.80512208546477,0,0.175242248646597,4.98653781606094,0.0443559590860746
0,0,1.99257650565897,0.515911477424302,0.344309418233945,0,0.722997523097952,0,0.270754358441352,0.0319081637866417,0.806634415402057,0,0,2.02196639516387,0.104605285064374,0,0.252872858784468,0.0121350565933635,0,0.13776432411102,0,0.076151966936119,2.5409145871968,3.47792310462687
0,0,1.34258623695894,0.36295315088676,0.17262149763175,0,0.607246068821354,0,0.443533015667706,0.415554652841878,3.56166435886286,0,0,1.43107177833384,0.138161799513161,0,0,0,0,0,0,0,0,1.09952491727649
0,0,2.62175191449572,0.518821579347217,0.589541869449177,0,1.1842671798172,0,0.252118036906286,0.178103430644882,2.63929504167765,0,0,2.46496854051014,0.515330856907042,0,0.111621955564789,0,0,0,0,0.164200456360248,0,3.01556266295927
0,0,1.02122653767595,0.415309300593585,0.0977545151650729,0,1.05400612678596,0,0.219102121547472,0,2.21260973945055,0,0,2.4227317601151,0.311051383229779,0,0.103783083473766,0,0,0,0,0.127305188066622,0,2.9241313769211
0,0,1.32314336460168,0.414881443668786,0.16618797221643,0,0.757080070707108,0,0.330972048770688,0,0.734477808088338,0,0,2.52466170183699,0.00661925310166872,0,3.21409715038104,0.0234263450140526,0,0.0105337921783073,0,0,0,3.2890399416136
0,0,0.333968823430771,4.94436007086873,0.0301636521072774,0,0.142917155461852,0,0.367728173487243,0.069025069568874,0.0808343588430257,0,1.7826736958888,3.37404436470324,0.210383635892214,0,0.134800489178893,0,0,0,0,0.113185801204036,0,0.479026501704562
0,0,0.329218132850904,5.12340374445628,0.10421772818757,0.175432730199938,0.855536182356173,0.0939052767548709,4.80475669612847,1.98901978770914,0.130125848407885,0,2.86923105959047,2.92602511672679,0.23794773054472,0,0,0,0.0596355649006604,0,0,0.306660004303523,0,3.45631849939418
0,0,0.260154566931772,4.0285003405827,0.0198093794877325,0.0110052949401506,0.303065570083513,0.0352299080565229,4.18331311883547,0,0.0169361764913284,0,0,0.469508136308686,0.099694506441392,0,0,0,0.122141304958827,0,0,0.190278382147053,0,2.95632952487165
0,0,0.245212453393053,4.06991801159141,0.0290427773173215,0,0.302197307643259,0.0287654484528946,4.20459820211302,0,0.0314726218943569,0,0,0.521782530740944,0.141862515351426,0,0,0,0.0288335453395214,0,0,0.203959297532338,0,1.6801387943466
0,0,0.333675957107195,4.31023206547436,0.0532972161040159,0,0.211863383468663,0.0304778967970139,4.55236771817034,0,0.0641760571986141,0,0,0.351558174822931,0.136907233261396,0,0,0,0,0,0,0.0846685815583593,0,0.144558691535454
0,0,0.389600088096039,4.62973807730072,0.135305384038207,0.0265211901946829,0.414812739132886,0.126422593450802,5.40310215580654,0,0.224231400706032,0,0,0.235278343873694,0.19868918638394,0,0,0,0,0,0,0.0627821986704111,0,0.164700762356354
0,0,0.328264864523584,4.40812119804499,0.108237079650103,0.0266291288999754,0.26064595402959,0.119026379488536,5.22628653764727,0,0.109048132935175,0,0,0.240782653413162,0.0757420088963735,0,2.10876984578105,0,0.0874954959678466,0,0,0.00422644064709601,0,0.101445607365775
0,0,0.444745457337715,4.37606479425438,0.133092696621906,0.06703113466366,0.338354251100207,0.147239439193741,5.43883921564652,0,0.10354723256866,0,0,1.44716783291589,0.111633980055968,0,3.40825565631812,0,0.0663409676101396,0,0,0.0180973992108866,0,0.0879900084491735
0,0,0.291615072408891,4.41866284145779,0.105617914495552,0.0977425582121177,0.185171083374879,0.108569391326817,5.1953222840558,0,0.0880401302075146,0,0,2.35586288263942,0,0,3.73166266232444,0,1.91934312878062,0.363480196803356,0,0,0,0
0,0,0.329645148113362,4.21899125538471,0.0718207497196724,0.00262498256108657,0.0731338407422478,0.0680975134239645,4.78952075826779,0,0.0380711669870031,0,0,0.326337915050871,0,0,3.67492296588809,0,1.05149200712025,2.13171476851483,0,0,0.028763616368052,0
0,0,0.260471982408438,4.43004774918812,0.10392579346581,0.192171445570389,0.126531075315755,0.117503450599765,5.26906088269603,0,0.0714931635594092,0,0,0.246492226667128,0,0,4.2520876913925,0,2.70101941183578,2.43101275904774,0.357614606725107,0,0,0
0,0,0.512561750339389,0.531883283403065,3.42368599459616,0.0146729107168978,0.254377066805725,0,0.1283034604052,0.0708509467658975,0,0,0,3.91132623978823,0,1.04303952702742,3.34579025499655,0,0,1.67653851758265,1.89436030497207,2.59142964164495,5.01797065461212,0.0618575538388568
0,0,0.358495631141138,0.403349233856529,3.33227459319036,0,0.0596888400529158,0,0.0627423896738064,0,0,0,0,3.54575943312817,0,0.133467129892818,2.88834840014002,0,0,2.58918327718283,2.04335199721788,0.159990191195958,4.50410123293615,0.0020876904685541
0,0,0.566944978226542,0.277421726318641,3.13637884863972,0,0.00427458416029178,0,0.0197795330895216,0,0,0,0,2.78133850141262,0,0.196966212809327,0.176607148115477,0,0,0.784328585951141,0,0.148605716008396,4.90859123613037,0.0365799314965801
0,0,0.679158009349306,0.241831325873309,2.58890885153302,0,0,0,0,0,0,0,0,1.49229628616037,0,0.109595822558434,0.0535442107141826,0,0,1.37891556857332,0,0.0916344540262319,4.17417142737835,0
0,0,4.03170334921891,1.50545340211473,2.65209315236897,0,0.041534646017368,0.0347359656424758,0.31499553662179,0,0,0,0,3.52915997457076,0,0,4.86552629631831,0,0,0.883607357305283,0.0377872388839846,0,3.31615850712947,0
0,0,2.51462335831733,0.395159026747079,0.554437405978226,0,0.764466645551665,0,0.211548282767167,0.37180195288169,0.889471732817933,0,0,0.908296035398161,0.14140737230909,0,0.023216071538948,0,0,0,0,0.0736534507195869,0,1.69959859133772
0,0,2.24803545985932,0.44108699716955,0.411742261858748,0,1.05053260778309,0,0.229230077111079,0.216011103804795,0.683707095715237,0,0,2.42701192705565,0.2631612915569,0,0.0273045138685424,0,0,0,0,0.0844049867111913,0,0.875146054056995
0,0,2.40431841852668,0.512821272659771,0.437993488159566,0,2.13420034723988,0.00726058809459924,0.242625582880952,0.191827472881404,0.912502021695395,0,0,2.60030422508483,0.414640142234742,0,0.196436090184096,0,0,0,0,0.167266372123339,0,2.91131355347983
0,0,0.766811776689232,0.375356518282506,0.054051642132572,0,1.09757742791937,0,0.24781980316201,0.0315179430862427,0.322951434666852,0,0,2.06353657994711,0.197966318216471,0,0.0409676121091416,0,0,0,0,0.104505053875675,0,2.43391628725146
0,0,2.38718014993119,0.499767573849899,0.470433952725647,0,0.67359412069456,0,0.154045259226592,0.000394407042913713,0.435837134302166,0,0,2.29357107132134,0.279717227840413,0,0.101249667698457,0,0,0,0,0.17535524106626,0,2.88157522336403
0,0,0.419671248670518,5.21007710403511,0.0820287396500353,0,0.528839723111465,0,0.460714378574921,0.0272874744918518,3.34609367468855,0,0,1.46166600657173,0.4239046789275,0,0,0,0,0,0,0.142539957187725,0,3.23135959907089
0,0,0.371794441685677,5.03612957463987,0.0523851704443598,0,0.252491226731645,0,3.19894864517049,0.0987567726723557,0.0714864096693442,0,2.328597899678,3.54931826137141,0.380139380064472,0,0.0202395883410248,0,0,0,0,0.164102305069564,0,0.58893467185787
0,0,0.240662368445048,3.60676526839409,0,0,0.13230062210813,0,3.36734589278696,0,0,0,0,0.28477020683306,0.0193480996423989,0,0.0230463875192219,0,0.034031021033298,0,0,0.0707300146991199,0,0.179907729666376
0,0,0.689117547431868,4.33817450685962,0.175167322220441,0.0615705915589739,0.26605843340027,0.106480637530203,5.16445920927459,0,0.107576966566539,0,0,0.259452020867131,0.0400552205105029,0,0.0491846416235395,0,0,0.0604261247774922,0,0,3.33914804286268,0.172504926948924
0,0,0.254808277525891,4.42274999927631,0.0964098755611393,0.0905780277597227,0.267528349763363,0.118268873451412,5.26024035652109,0,0.0858928854474509,0,0,0.264170334556544,0,0,0.0863021864191197,0,2.03646317018039,0,0,0,0,0.085707084715803
0,0,0.266463418658219,3.82076784762007,0,0,0.0636113476562246,0,3.82442677822724,0,0,0,0,0.190548264092672,0,0,2.03944905426864,0,0.301992710265147,0,0,0,0,0.0603246005052534
0,0,0.267120941776293,4.0940463463053,0.0304987127843287,0,0.0917933841261583,0.0190657201614521,4.34054762697806,0,0.00209705383085461,0,0,0.176550104557512,0,0,3.34315570361259,0,0.216590969120663,0,0,0,0,0.0537917790753914
0,0,1.86600936154022,4.41461315076256,0.438824482992411,0.0872660600957843,0.287545801236702,0.207330757694916,5.71314067072466,0,0.11486816035709,0,0,0.268507121863025,0.102970381386837,0,3.81133720278807,0,0,0,0,0.018398932145959,0,0.0994187601895462
0,0,3.53296389230106,4.3013446737611,1.33291531489862,0.580977727341438,0.272957518929709,0.23231634770282,5.3906071108032,0.0132690294915852,0.14061558319776,0,0,0.318132441823449,0,0,3.86939220375344,0,0,1.7785109603054,0.356853232381533,0,0.196579712190885,0
0,0,1.15620262606282,4.37492612932495,3.00297211814881,0.182667270459166,0.417437139956358,0.229392225767176,5.05265435618546,0.0659285947818808,0.169013197376513,0,0,3.1678774869019,0.130615394695692,0.395987238007305,2.80921933274044,0,0.466380236719682,2.14581485234955,0.301957541229404,0.475218565138864,4.68623340915015,0.204793627375952
0,0,0.540115171688473,0.647508995440533,3.66443123394733,0.0274692023214239,0.326565844373238,0,0.172894343689084,2.1401751721303,0.0857647873677926,0,0,3.7757101036412,0,0.336289215934043,3.64409881457567,0,0,0.368952764921589,0.0956204775448427,0.0484785308642009,5.30294778606952,0.0765377834469676
0,0,0.293622864275567,0.431307283395001,3.26368500772178,0,0.193396803025718,0,0.087719047326191,0.094393104926751,0,0,0,3.72818299536265,0,0.165378279171304,3.49028514120389,0,0,0.357637760631547,0.824073975855056,0.0604899728779488,4.60740118377689,0.0120883157397147
0,0,3.10269732969223,0.524252723630304,3.06822880512839,0,0.0589040529726929,0,0.0837703491904949,0,0,0,0,2.8946854455058,0,0.224799439529582,0.154288466175155,0,0,0.728067378189715,0.0368923541397491,0.154244010171448,4.45450961424431,0
0,0,0.726654116370118,0.329501231439617,2.66787098425714,0,0,0,0,0,0,0,0,2.55102083278502,0,0.0687566868832135,0.214378193266494,0,0,0.738574140200678,0.0389482662611869,0,3.17386284263078,0
0,0.291225008325197,2.99438334410345,0.535953159161245,0.826271042131493,0,0.11078540264083,0,0.151789306379327,0.128082370081046,0.00401372092634248,0,0,0.771305590871108,0,0,0.0461407062025634,0,0,2.05394935079999,2.50102185030148,0,4.71076489011789,0.105541424903102
0.176611755662934,2.77547503923866,2.9118494245135,0.343899684641619,0.645651537428787,0,1.10327161403922,0,0.0534160297287691,0.538162733395512,0,0,0,0,0,0,0,0,0,0,3.04063684937067,0,0,0
0.107105962699086,2.50608558905584,3.03041927845111,0.311305584050139,0.738506901528265,0,0.931065128218748,0,0,0.407787620534043,0,0,0,0,0,0,0,0,0,0,0.850380490748216,0,0,0
0,0,0.711587821200917,0.41979527478485,0.0515504131600797,0,0.327117947810613,0,0.176365884137297,0.0710921162544361,0.103305172219974,0,0,0.441967919443417,0,0,0,0,0,0,0,0,0,0.302651611901263
0,0,2.4236738120309,0.47938076828178,0.43997043980909,0,1.90442541822448,0,0.257687367694304,2.85998548576614,0.501369548303806,0,0,2.08851584512758,0.208516743437678,0,0.101198824520777,0,0,0,0,0.0999775222312394,0,2.95919693029062
0,0,1.22406797016626,0.425763527505458,0.14044151048539,0,1.55370257383503,0,0.264231511140471,2.58310950844209,2.41293908606743,0,0,2.20834301569542,0.285184795396842,0,0.0238128731464775,0,0,0,0,0.119210785800353,0,2.50429577418769
0,0,0.27510082986578,4.06988664379431,0,0,0.0599575245491812,0,0.364083881723137,0,0.0153947416911668,0,0,0.339680667823806,0,0,0.168710658572742,0,0.07782677322997,0,0,0,0,0.210097711609166
0,0,0.77584994985544,5.64629539374196,0.131436392383719,0,0.0635561768783511,0,0.346185162510762,1.82400724803583,2.3342414238175,0,3.04364771114746,2.02342591622109,0.13072464285767,0,0.00804574237064702,0,0,0,0,0.0486252054888459,0,1.16275122443498
0,0,0.398239146185687,5.51555636227928,0.0674446932785435,0,0.332334524336211,0,2.82107145506149,0.0191721532244798,0.359687032717019,0,0,0.232645670150678,0,0,0.201881202748979,4.68559098823105,0.211090950872367,0,0,0,0,0.487212460930865
0,0,0.211051403305912,4.13222837199566,0,0,0.0480552808325633,0,3.45600390867365,0,0,0,0,0.200650060946744,0,0.0551957588039286,0.363340325364232,0,2.58820674607458,0,0,0,0,0.196322569999044
0,0,0.22248023773909,4.09925833257727,0.0574027927567381,0,0.117584707773399,0.0997741874067114,5.0082593174618,0,0.0735602339025807,2.14958559709427,0,0.055124511050409,0,0,0.365893031355685,0,2.11907264663437,0.578027704343688,2.571654664898,0,0.0112442076067323,0
0,0,0.262595205432563,4.4516131469483,0.0971010320828073,0.128874713974352,0.175626501259722,0.107563626684455,5.28004382145542,0,0.0799798966914236,0,0,0.201663855245052,0,0,3.80353924083472,0,1.68964727087129,0.113512039175071,0,0,0,0
0,0,0.383566071655355,4.47542523368785,0.131921505662656,0.0874883048954636,0.286662086636538,0.151221962680798,5.57732822714269,0,0.109691894520462,0,0,0.212709257118102,0.0720847530020456,0,3.67778934911433,0,0.0627965255516207,0,0,0,0,0.0998083563987428
0,0,0.48918407248067,4.34589673625926,0.134848546068802,0.0590812231778545,0.160324214323325,0.12021700663108,5.24230366771236,0,0.0753799581874609,0,0,0.212921036033495,0,0,3.56435058988366,0,0.139535335667501,0.0137599864629873,0,0,2.55515501287972,0.0376116517679787
0,0,2.63303840996716,4.31129589388616,0.697326688944424,0.214112404854458,0.28403587875179,0.197819699466898,5.66969201337365,0.025490175913404,0.130094133380079,0,0,0.189777171627467,0,0,4.07574294637288,0,0,0.691986574692296,0.0358888230913944,0,3.84036823613971,0.032935476048794
0,0,3.28041733323748,4.29558343263675,1.06889831766147,0.52526870607372,0.356400049786478,0.306570746323359,5.70622163795765,0.0196437333886193,0.181217379647206,0,0,0.291620750841886,0,0,3.95750810490163,0.0426966380381198,0.0109287397919494,2.54785006760452,2.36559603238077,0,4.48135279529622,0
0,0,1.6488797519283,3.23971310976035,2.75590551663341,0.0168457229553281,0.531796221922678,1.18055907131088,1.28475036056489,0.319483342057963,0.258576631943703,0,0,2.60821331747328,0,0.357366666305898,0.716181722087599,0,0.0567907846818406,1.75068328877336,0.232365282068132,0.363307215926266,4.44449138698669,0.123045759460306
0,0,0.331923366050064,0.366905421489573,3.0295283310239,0,0.105519742372101,0,0.0569941900423244,0.0141378461277461,0,0,0,2.99776287412309,0,0.0575597565326703,2.46898432609689,0,0,0.959549183640884,0.192502884869347,0,4.19660786919492,0
0,0,0.258762404521678,0.531736614730513,3.73541339009871,0,0.0818594077741105,0,0.137230409997374,2.76330485039278,0.143508628032673,0,0,2.48726499745903,0,0.516802624708975,0.487268275505883,0,0,0.0371143303554492,0,0,5.06181254110398,0.0723735283273432
0,0.0469805046322824,1.80048706522088,0.602681207528464,0.369617594638845,0,0.0632695235952437,0.0738617065339341,0.139932601622492,0.0598070336796305,0,0,0,0.202571674249581,0,0,0,0,0,0.100307118901603,0,0,3.569969351136,0
1.32298294299731,0.206849214601243,2.43490217251889,0.419982253284725,0.367701996663892,0,1.79703608214519,0.805244245385136,0.0903362438321849,2.00648944715927,0.0732625784963002,0,0,0.13390246282823,0.0561721081936128,0,0,0,0,0,0,0,2.59451496289473,0
0.260388366597935,3.12757223026211,3.52572373423175,0.647206455621942,1.20582089311974,0,1.74887199240455,0.0250327336335649,0.160426338519625,1.49191613246426,0.0443524375078716,0,0,0.0681834748606213,0,0,0,0,0,0,1.9346370297301,0,0,0
0,0,0.359373968815482,0.253418305135349,0,0,1.2747278534524,0,0.0505152664213185,1.08311692401138,0,0.264344948541429,0,2.1372055019337,0,0,0,0,2.33008496928892,0.0277396015463227,4.62427364854265,0,0.0264899110541952,0
0,0,0.624585795904945,0.790370057216743,0.135776020895216,0,2.55827777842491,0.118939608332564,0.489257787039509,1.78946240094332,3.10614410177722,0,0,0.248505178954103,0.0395241983338693,0,0,0,0,0,0,0,0,0
0,0,2.98483010348775,0.488157644899993,0.812736124960017,0,1.35927628987203,0,0.258432418057828,2.66775788652521,1.59707823343742,0,0,1.79821697507694,0.203287415948131,0,0.0321998055062456,0,0,0,0,0.00530377673021441,0,0.890603705418518
0,0,1.67222014763871,0.519752000245858,0.264143638161092,0.0753539639841837,1.61769837162612,0,0.374619063383423,3.39638569890168,0.424698569478809,0,0,2.16777306392256,0,0,2.40163936773724,0.0761393176591541,0.601636644574951,0.391442309899763,0.794617550188668,0,0.833217929091078,5.15415684175698
