"","NR1","NR2","NR3","NR4","NR5","NR6","NR7","NR8","NR9","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11"
"32",0.145602795573675,0.237324703344121,0.0206355757325629,0.481430536451169,0.240442414041837,0.945287883128043,0.512005649717514,0.639658848614073,0.403587443946188,0.352763312615488,0.150075037518759,0.17961383026493,0.0483617458590255,0.21945866861741,0.168137873055906,0.0609756097560976,0.0577034045008656,0.0973709834469328,0.231763844840205,0.13869625520111
"33",0.728013977868375,0.711974110032363,0.371440363186133,1.28381476386978,1.25030055301755,1.34631910627327,1.12994350282486,1.02345415778252,1.03139013452915,0.806316143121115,0.475237618809405,0.628648405927256,0.386893966872204,0.804681784930505,0.546448087431694,0.813008130081301,1.09636468551645,0.876338851022395,0.658697243230056,0.93619972260749
"34",0.378567268491555,0.733549083063646,0.206355757325629,1.32966529115085,0.793459966338062,1.40360928100831,1.32415254237288,1.36460554371002,0.762331838565022,0.655131866285906,0.525262631315658,0.359227660529861,0.326441784548422,0.749817117776152,0.504413619167718,0.365853658536585,0.634737449509521,0.584225900681597,0.561112466455233,0.901525658807212
"35",0.69889341875364,0.776699029126214,0.247626908790755,1.67354424575883,1.34647751863429,1.90489830993985,1.46539548022599,1.49253731343284,1.21076233183857,0.839912649084495,0.87543771885943,0.538841490794791,0.411074839801717,0.841258229700073,1.09289617486339,0.630081300813008,1.03866128101558,1.46056475170399,0.829470602585997,1.45631067961165
"36",0.64065230052417,1.01402373247033,0.35080478745357,1.37551581843191,1.39456600144265,1.33199656258952,1.58898305084746,1.36460554371002,1.16591928251121,0.739123131194356,0.700350175087544,0.763358778625954,0.471527022125499,0.749817117776152,1.00882723833544,0.264227642276423,0.923254472013849,0.876338851022395,0.646499146133203,1.35228848821082
"37",0.669772859638905,0.668824163969795,0.185720181593066,1.0087116001834,0.817504207742246,1.04554568891435,0.794491525423729,1.02345415778252,0.94170403587444,0.419956324542248,0.325162581290645,0.404131118096093,0.278080038689397,0.530358449158742,0.798654897015553,0.386178861788618,0.865551067512983,0.389483933787731,0.500121980970968,0.970873786407767
"38",0.378567268491555,0.690399137001079,0.226991333058192,0.641907381934892,0.625150276508776,0.859352621025494,0.971045197740113,1.23667377398721,0.403587443946188,0.638333613304216,0.425212606303152,0.269420745397396,0.326441784548422,0.402340892465252,0.462379150903741,0.304878048780488,0.692440854010387,0.389483933787731,0.475725786777263,0.520110957004161
"39",0.5824111822947,0.409924487594391,0.144449030127941,0.73360843649702,0.504929069487858,0.73044972787167,0.812146892655367,0.895522388059702,0.717488789237668,0.419956324542248,0.375187593796898,0.583744948361024,0.314351348083666,0.512070226773958,0.504413619167718,0.32520325203252,0.288517022504328,0.973709834469328,0.487923883874116,0.93619972260749
"40",0.40768782760629,0.668824163969795,0.0825423029302518,1.10041265474553,0.985813897571532,0.759094815239187,0.829802259887006,0.980810234541578,0.717488789237668,0.369561565597178,0.425212606303152,0.538841490794791,0.157175674041833,0.329188002926116,0.7145859604876,0.304878048780488,0.923254472013849,0.973709834469328,0.390339107099292,0.65880721220527
"41",0,0.0215749730312837,0,0.0229252636405319,0.0240442414041837,0.0572901747350329,0,0,0.0896860986547085,0.319166806652108,0.0250125062531266,0.0449034575662326,0.253899165759884,0.512070226773958,0,0,0,0,0.134179068065382,0
"42",0.34944670937682,0.0647249190938511,0.0619067271976888,0.114626318202659,0.144265448425102,0.0286450873675165,0.0176553672316384,0.0852878464818763,0.224215246636771,0.100789517890139,0.375187593796898,0.359227660529861,0.278080038689397,0.256035113386979,0.0840689365279529,0.0203252032520325,0.403923831506059,0,0.146377165162235,0
"43",0.262085032032615,0.151024811218986,0.123813454395378,0.0458505272810637,0.144265448425102,0.0429676310512747,0,0,0.0448430493273543,0.167982529816899,0.450225112556278,0.628648405927256,0.362713093942691,0.146305779078274,0,0.0609756097560976,0.115406809001731,0.0973709834469328,0.17077335935594,0.0693481276005548
"44",0.553290623179965,0.366774541531823,0.0825423029302518,0.160476845483723,0.336619379658572,0.0429676310512747,0.0176553672316384,0.0426439232409382,0.134529147982063,0.201579035780279,0.575287643821911,0.628648405927256,0.725426187885383,0.365764447695684,0.378310214375788,0,0.115406809001731,0.194741966893866,0.121980970968529,0.0346740638002774
"45",0.495049504950495,0.345199568500539,0.0619067271976888,0.160476845483723,0.0721327242125511,0.0143225436837582,0.141242937853107,0.170575692963753,0.0896860986547085,0.134386023853519,0.625312656328164,0.538841490794791,0.580340950308306,0.256035113386979,0.252206809583859,0,0.230813618003462,0.194741966893866,0.17077335935594,0
"46",0.17472335468841,0.366774541531823,0.144449030127941,0.320953690967446,0.240442414041837,0.114580349470066,0.141242937853107,0.0852878464818763,0.224215246636771,0.251973794725349,0.550275137568784,0.314324202963628,0.386893966872204,0.530358449158742,0.0420344682639765,0.0203252032520325,0.346220427005193,0.0973709834469328,0.207367650646499,0.104022191400832
"47",0.145602795573675,0.431499460625674,0.123813454395378,0.298028427326914,0.144265448425102,0.100257805786308,0.176553672316384,0.127931769722815,0.224215246636771,0.251973794725349,0.325162581290645,0.224517287831163,0.56825051384355,0.457205559619605,0,0.142276422764228,0.115406809001731,0.292112950340798,0.365942912905587,0
"48",0.11648223645894,0.453074433656958,0.165084605860504,0.343878954607978,0.144265448425102,0.171870524205099,0.194209039548023,0.170575692963753,0.269058295964126,0.537544095414077,0.425212606303152,0.583744948361024,0.411074839801717,0.603511338697879,0.0420344682639765,0.182926829268293,0.173110213502597,0.194741966893866,0.317150524518175,0.13869625520111
"49",0.11648223645894,0.388349514563107,0.0825423029302518,0.412654745529574,0.408752103871123,0.24348324262389,0.158898305084746,0.170575692963753,0.134529147982063,0.436754577523937,0.425212606303152,0.269420745397396,0.677064442026357,0.475493782004389,0.0420344682639765,0.0813008130081301,0.346220427005193,0.389483933787731,0.390339107099292,0.208044382801664
"50",0.029120559114735,0.194174757281553,0.0619067271976888,0.160476845483723,0.120221207020918,0.0716127184187912,0.0706214689265537,0.170575692963753,0.0896860986547085,0.184780782798589,0.325162581290645,0.269420745397396,0.241808729295128,0.164594001463058,0,0.0203252032520325,0.0577034045008656,0.0973709834469328,0.158575262259088,0.0693481276005548
"51",0.17472335468841,0.17259978425027,0.0619067271976888,0.504355800091701,0.312575138254388,0.443998854196505,0.370762711864407,0.383795309168444,0.269058295964126,0.335965059633798,0.250125062531266,0.314324202963628,0.241808729295128,0.329188002926116,0.126103404791929,0.0813008130081301,0.288517022504328,0.194741966893866,0.292754330324469,0.13869625520111
"52",0.203843913803145,0.323624595469256,0.144449030127941,0.206327372764787,0.168309689829286,0.515611572615297,0.44138418079096,0.426439232409382,0.31390134529148,0.403158071560558,0.0750375187593797,0.224517287831163,0.241808729295128,0.21945866861741,0.0840689365279529,0.101626016260163,0.230813618003462,0.194741966893866,0.329348621615028,0.0346740638002774
"53",0.436808386721025,0.647249190938511,1.30004127115147,0.61898211829436,0.673238759317144,0.845030077341736,0.688559322033898,0.852878464818763,0.672645739910314,0.621535360322526,0.275137568784392,0.17961383026493,0.278080038689397,0.310899780541331,0.7145859604876,1.28048780487805,0.346220427005193,0.389483933787731,0.46352768968041,0.762829403606103
"54",0.52417006406523,0.366774541531823,0.226991333058192,0.664832645575424,0.721327242125511,0.959610426811802,0.77683615819209,1.27931769722815,0.986547085201794,0.503947589450697,0.375187593796898,0.404131118096093,0.302260911618909,0.676664228237015,0.840689365279529,0.48780487804878,0.692440854010387,0.973709834469328,0.536716272261527,0.693481276005548
"55",0.40768782760629,0.366774541531823,0.247626908790755,0.962861072902338,0.745371483529695,1.23173875680321,0.67090395480226,0.895522388059702,1.16591928251121,0.571140601377457,0.250125062531266,0.493938033228559,0.217627856365615,0.548646671543526,0.672551492223623,0.24390243902439,0.692440854010387,0.68159688412853,0.426933398389851,0.970873786407767
"56",0.40768782760629,0.474649406688242,0.0825423029302518,0.73360843649702,0.480884828083674,0.873675164709252,0.918079096045198,0.554371002132196,0.807174887892377,0.671930119267596,0.425212606303152,0.314324202963628,0.169266110506589,0.3474762253109,0.504413619167718,0.223577235772358,1.15406809001731,0.584225900681597,0.402537204196145,0.65880721220527
"57",0.378567268491555,0.647249190938511,0.268262484523318,0.871160018340211,0.432796345275307,0.859352621025494,0.988700564971752,0.980810234541578,0.807174887892377,0.419956324542248,0.350175087543772,0.538841490794791,0.241808729295128,0.457205559619605,0.504413619167718,0.32520325203252,0.461627236006924,0.389483933787731,0.414735301292998,0.520110957004161
"58",0.203843913803145,0.215749730312837,0.0825423029302518,0.504355800091701,0.408752103871123,0.272128329991406,0.406073446327684,0.597014925373134,0.358744394618834,0.201579035780279,0.325162581290645,0.314324202963628,0.120904364647564,0.329188002926116,0.126103404791929,0.182926829268293,0.750144258511252,0.584225900681597,0.195169553549646,0.346740638002774
"59",0.378567268491555,0.431499460625674,0.247626908790755,0.61898211829436,0.432796345275307,0.687482096820395,0.688559322033898,0.46908315565032,0.582959641255605,0.453552830505627,0.350175087543772,0.314324202963628,0.350622657477935,0.530358449158742,0.882723833543506,0.284552845528455,0.288517022504328,0.389483933787731,0.475725786777263,0.79750346740638
"60",0.29120559114735,0.474649406688242,0.144449030127941,0.481430536451169,0.528973310892041,0.73044972787167,0.759180790960452,0.682302771855011,0.762331838565022,0.537544095414077,0.575287643821911,0.359227660529861,0.241808729295128,0.658376005852231,0.378310214375788,0.203252032520325,0.750144258511252,0.486854917234664,0.414735301292998,0.381414701803051
"61",0.11648223645894,0.0862998921251348,0.0412711514651259,0.0229252636405319,0.120221207020918,0.114580349470066,0.0176553672316384,0.0426439232409382,0.134529147982063,0.655131866285906,0.100050025012506,0.17961383026493,0.495707895055011,0.512070226773958,0,0.040650406504065,0.115406809001731,0.0973709834469328,0.207367650646499,0
"62",0.34944670937682,0.0431499460625674,0.165084605860504,0.183402109124255,0.120221207020918,0.0572901747350329,0.0176553672316384,0.127931769722815,0.134529147982063,0.184780782798589,0.525262631315658,0.493938033228559,0.423165276266473,0.256035113386979,0.210172341319882,0.040650406504065,0.288517022504328,0.0973709834469328,0.195169553549646,0.0693481276005548
"63",0.203843913803145,0.194174757281553,0.0206355757325629,0.206327372764787,0.0480884828083674,0.114580349470066,0.123587570621469,0,0.0896860986547085,0.251973794725349,0.500250125062531,0.314324202963628,0.495707895055011,0.384052670080468,0,0.0203252032520325,0.173110213502597,0,0.195169553549646,0.0346740638002774
"64",0.145602795573675,0.237324703344121,0,0,0.0240442414041837,0,0.0353107344632768,0,0,0.0167982529816899,0.225112556278139,0.134710372698698,0.362713093942691,0.128017556693489,0.0420344682639765,0,0.115406809001731,0,0.121980970968529,0.0346740638002774
"65",0.29120559114735,0.431499460625674,0.0619067271976888,0.114626318202659,0.0961769656167348,0.0143225436837582,0.0882768361581921,0,0.134529147982063,0.0839912649084495,0.625312656328164,0.269420745397396,0.797968806673921,0.146305779078274,0.126103404791929,0.0203252032520325,0.461627236006924,0.292112950340798,0.231763844840205,0
"66",0.34944670937682,0.409924487594391,0.185720181593066,0.160476845483723,0.264486655446021,0.100257805786308,0.0882768361581921,0.170575692963753,0.493273542600897,0.235175541743659,0.600300150075038,0.493938033228559,0.459436585660742,0.420629114850037,0.0420344682639765,0.121951219512195,0.173110213502597,0.486854917234664,0.256160039033911,0
"67",0.203843913803145,0.345199568500539,0.0412711514651259,0.320953690967446,0.240442414041837,0.100257805786308,0.141242937853107,0.170575692963753,0.179372197309417,0.268772047707038,0.400200100050025,0.449034575662326,0.193446983436102,0.274323335771763,0.126103404791929,0.040650406504065,0.115406809001731,0.194741966893866,0.17077335935594,0.104022191400832
"68",0.203843913803145,0.323624595469256,0.123813454395378,0.183402109124255,0.288530896850204,0.272128329991406,0.176553672316384,0.213219616204691,0.269058295964126,0.335965059633798,0.525262631315658,0.314324202963628,0.556160077378793,0.438917337234821,0.0420344682639765,0.101626016260163,0.115406809001731,0.292112950340798,0.219565747743352,0.0693481276005548
"69",0.17472335468841,0.215749730312837,0.123813454395378,0.252177900045851,0.144265448425102,0.0572901747350329,0.105932203389831,0.0852878464818763,0.224215246636771,0.201579035780279,0.275137568784392,0.449034575662326,0.483617458590255,0.329188002926116,0.0840689365279529,0.16260162601626,0.173110213502597,0.0973709834469328,0.195169553549646,0.0693481276005548
"70",0.23296447291788,0.302049622437972,0.144449030127941,0.229252636405319,0.336619379658572,0.300773417358923,0.229519774011299,0.255863539445629,0.179372197309417,0.268772047707038,0.350175087543772,0.359227660529861,0.290170475154153,0.256035113386979,0.0840689365279529,0.101626016260163,0.173110213502597,0.292112950340798,0.329348621615028,0.312066574202497
"71",0.145602795573675,0.323624595469256,0.268262484523318,0.160476845483723,0.168309689829286,0.214838155256374,0.247175141242938,0.170575692963753,0.0896860986547085,0.268772047707038,0.200100050025012,0.0449034575662326,0.193446983436102,0.146305779078274,0.0840689365279529,0.264227642276423,0.346220427005193,0.292112950340798,0.329348621615028,0.242718446601942
"72",0.203843913803145,0.431499460625674,0.226991333058192,0.458505272810637,0.336619379658572,0.572901747350329,0.423728813559322,0.46908315565032,0.31390134529148,0.520745842432387,0.200100050025012,0.0898069151324652,0.290170475154153,0.310899780541331,0.294241277847835,0.223577235772358,0.461627236006924,0.292112950340798,0.426933398389851,0.416088765603329
"73",0.46592894583576,0.258899676375405,1.15559224102352,0.160476845483723,0.312575138254388,0.358063592093956,0.264830508474576,0.127931769722815,0.179372197309417,0.201579035780279,0.0500250125062531,0.134710372698698,0.181356546971346,0.0731528895391368,0.840689365279529,1.07723577235772,0.230813618003462,0.0973709834469328,0.390339107099292,0.554785020804438
"74",0.669772859638905,0.496224379719525,0.412711514651259,0.687757909215956,0.432796345275307,0.759094815239187,0.617937853107345,0.810234541577825,0.538116591928251,0.403158071560558,0.400200100050025,0.314324202963628,0.217627856365615,0.438917337234821,0.420344682639765,0.426829268292683,0.230813618003462,0.292112950340798,0.573310563552086,0.693481276005548
"75",0.23296447291788,0.366774541531823,0.0619067271976888,0.641907381934892,0.432796345275307,0.644514465769121,0.459039548022599,0.724946695095949,0.403587443946188,0.537544095414077,0.475237618809405,0.404131118096093,0.169266110506589,0.56693489392831,0.252206809583859,0.264227642276423,0.288517022504328,0.584225900681597,0.365942912905587,0.866851595006935
"76",0.378567268491555,0.496224379719525,0.226991333058192,0.664832645575424,0.625150276508776,0.830707533657978,0.653248587570621,1.02345415778252,0.986547085201794,0.503947589450697,0.550275137568784,0.404131118096093,0.181356546971346,0.256035113386979,0.420344682639765,0.447154471544715,0.51933064050779,0.486854917234664,0.414735301292998,0.866851595006935
"77",0.64065230052417,0.474649406688242,0.0619067271976888,0.894085281980743,0.528973310892041,0.873675164709252,0.847457627118644,1.06609808102345,0.896860986547085,0.470351083487317,0.350175087543772,0.224517287831163,0.169266110506589,0.384052670080468,0.546448087431694,0.264227642276423,0.750144258511252,0.778967867575463,0.37814101000244,0.65880721220527
"78",0.64065230052417,0.58252427184466,0.185720181593066,0.664832645575424,0.625150276508776,0.701804640504153,0.512005649717514,0.682302771855011,0.762331838565022,0.520745842432387,0.450225112556278,0.449034575662326,0.229718292830371,0.512070226773958,0.546448087431694,0.386178861788618,0.403923831506059,0.778967867575463,0.426933398389851,0.381414701803051
"79",0.262085032032615,0.258899676375405,0.0825423029302518,0.481430536451169,0.168309689829286,0.329418504726439,0.423728813559322,0.170575692963753,0.493273542600897,0.285570300688728,0.275137568784392,0.134710372698698,0.13299480111232,0.274323335771763,0.126103404791929,0.0813008130081301,0.403923831506059,0.584225900681597,0.158575262259088,0.208044382801664
"80",0.29120559114735,0.388349514563107,0.103177878662815,0.596056854653829,0.528973310892041,0.558579203666571,0.617937853107345,0.554371002132196,0.31390134529148,0.369561565597178,0.425212606303152,0.404131118096093,0.205537419900858,0.384052670080468,0.294241277847835,0.101626016260163,0.115406809001731,0.68159688412853,0.256160039033911,0.346740638002774
"81",0.17472335468841,0.0647249190938511,0.0412711514651259,0.183402109124255,0.120221207020918,0.0859352621025494,0.0176553672316384,0.0852878464818763,0.269058295964126,0.319166806652108,0.250125062531266,0.224517287831163,0.447346149195986,0.457205559619605,0,0.0203252032520325,0.115406809001731,0.292112950340798,0.17077335935594,0.0346740638002774
"82",0.087361677344205,0.215749730312837,0.0619067271976888,0.206327372764787,0.144265448425102,0.114580349470066,0.0706214689265537,0.0426439232409382,0.134529147982063,0.335965059633798,0.325162581290645,0.449034575662326,0.411074839801717,0.475493782004389,0,0,0.288517022504328,0.0973709834469328,0.207367650646499,0.0346740638002774
"83",0.23296447291788,0.215749730312837,0.123813454395378,0.137551581843191,0.0961769656167348,0.0572901747350329,0.0882768361581921,0,0.179372197309417,0.218377288761969,0.450225112556278,0.359227660529861,0.604521823237819,0.420629114850037,0.0840689365279529,0.0203252032520325,0.230813618003462,0.0973709834469328,0.231763844840205,0.0693481276005548
"84",0.203843913803145,0.258899676375405,0.0619067271976888,0.0687757909215956,0.0240442414041837,0.0143225436837582,0.123587570621469,0.0852878464818763,0.0448430493273543,0.0839912649084495,0.625312656328164,0.359227660529861,0.556160077378793,0.109729334308705,0.168137873055906,0.0203252032520325,0.230813618003462,0,0.292754330324469,0
"85",0.145602795573675,0.258899676375405,0.0412711514651259,0.137551581843191,0.0240442414041837,0.0143225436837582,0.141242937853107,0.0426439232409382,0,0.0671930119267596,0.400200100050025,0.134710372698698,0.386893966872204,0.091441111923921,0.0840689365279529,0.0203252032520325,0.288517022504328,0,0.0853866796779702,0.0346740638002774
